date,crude_oil_wti,natural_gas
2001-04-20,-0.019960714650820395,0.0035162468726356168
2001-04-23,0.012024189902689478,-0.0005851521918399114
2001-04-24,-0.02753983422971043,-0.00921302822001776
2001-04-25,0.015882154449805445,-0.023511748376696024
2001-04-26,0.04127625544510191,-0.014009008987417129
2001-04-27,-0.005995435815378362,-0.004918987426741914
2001-04-30,0.0066983725947311525,-0.03597960279077976
2001-05-01,0.016725179164508098,-0.011568333349399178
2001-05-02,-0.04018874640457231,-0.034637394948224154
2001-05-03,0.02311219413646634,0.009767036574116147
2001-05-04,-0.003168464203701305,-0.008206806721060418
2001-05-07,-0.021023405382674987,-0.05752529530385689
2001-05-08,-0.013778356811566512,0.009391936494156407
2001-05-09,0.03020726505864468,-0.018634812092292098
2001-05-10,0.010220385546820757,0.03463150078819261
2001-05-11,0.0010512977823810203,-0.01623039853867301
2001-05-14,0.005588552865079983,0.026754403990886994
2001-05-15,0.00936045885251266,0.05727216051109112
2001-05-16,-0.004149346602260974,-0.07936238124685184
2001-05-17,0.0017309762557958166,-0.011701447317327876
2001-05-18,0.034005316790065805,0.010071462164822128
2001-05-21,0.002337609865194275,-0.04309671923499985
2001-05-22,-0.00803754406956818,0.00315802788986325
2001-05-23,-0.0053944786325021525,-0.0024284200393860757
2001-05-24,-0.04035726420823821,-0.014448645279319815
2001-05-25,-0.0010565483345750903,-0.02018253425007505
2001-05-29,0.009817774915354622,-0.06097080273251249
2001-05-30,-0.0038455076968583915,0.06298234402104858
2001-05-31,-0.006324630976616236,-0.01697315285747365
2001-06-01,-0.015630887518943065,0.004079565122191129
2001-06-04,0.007135201784122583,0.03475776896416974
2001-06-05,0.0039028118525011694,-0.044474057799595734
2001-06-06,-0.018585254969219676,-0.02365893291348641
2001-06-07,0.0010816906415026986,-0.002898212089652053
2001-06-08,0.023153291542684216,0.03423570123744908
2001-06-11,0.02228508974789081,0.06347024946569838
2001-06-12,0.004809332070009689,0.028775621564192454
2001-06-13,-0.011720235845437599,-0.04493805592674281
2001-06-14,0.006910903775427993,-0.018159979027531574
2001-06-15,-0.01841931053031326,-0.014718991888464084
2001-06-18,-0.03425240304668431,-0.010103698065631253
2001-06-19,-0.002544057209939187,0.010606174214876774
2001-06-20,-0.03631371770390531,-0.06244741662664568
2001-06-21,0.0022615715084654212,0.0018699002358096792
2001-06-22,0.010114357093285037,-0.0013352588357446035
2001-06-25,0.015532859515326071,-0.08240608848888593
2001-06-26,-0.00995768729642149,-0.01432145581137192
2001-06-27,-0.0521129097688497,-0.05662176205046245
2001-06-28,-0.001954315428921013,0.0200469491813248
2001-06-29,0.02663738042257187,-0.05620695664914031
2001-07-02,-0.011494350025371261,0.006760092270874519
2001-07-03,0.011113316340995726,0.026592219412767522
2001-07-05,0.029292394120455954,-0.020515176906440148
2001-07-06,0.04309914308619087,0.03108081918988597
2001-07-09,-0.022223098800159012,-0.02567447806125152
2001-07-10,-0.003631099908594482,0.04009859496341031
2001-07-11,-0.013919607826686733,0.024974953503642604
2001-07-12,-0.011500826975543485,0.01854902701510464
2001-07-13,-0.007866648055447862,-0.05332199660424873
2001-07-16,-0.020133659790158992,-0.057629087347297055
2001-07-17,-0.018981773835133716,0.031127134549034395
2001-07-18,-0.02695368551063877,-0.02495333262379058
2001-07-19,-0.007662817335373176,-0.04913036047460371
2001-07-20,0.03539838161232303,0.005429274594477954
2001-07-23,0.020499680403654436,0.007753284243640312
2001-07-24,0.007247738215400441,-0.0026899468354254197
2001-07-25,0.019944243035027818,0.09806121052976598
2001-07-26,-0.004106804763211068,-0.046229343586955345
2001-07-27,0.010790836448350593,0.012390955631469363
2001-07-30,-0.014538981162457927,0.05707066027704204
2001-07-31,-0.01057007884685472,-0.01714583209440719
2001-08-01,0.015813585167735962,-0.06745536449386869
2001-08-02,0.034511451203148816,0.035393403389979865
2001-08-03,-0.003253147469150867,-0.07174907038597944
2001-08-06,0.004335228269583503,0.018673431941944093
2001-08-07,0.007183966307543438,-0.018673431941944058
2001-08-08,-0.014419846399204026,0.02164228221636227
2001-08-09,0.0036244502732277377,-0.02670383051855114
2001-08-10,0.014724627952152443,0.02802046945724395
2001-08-13,-0.008233429243794879,-0.013578578935106935
2001-08-14,0.006806421917807485,0.031185860888943314
2001-08-15,-0.0161961706759901,0.11411325539517864
2001-08-16,-0.003999231018133704,-0.03163709746516704
2001-08-17,-0.030327827438070838,-0.017109804429411832
2001-08-20,0.02044305163969589,-0.03575109151794316
2001-08-21,0.024351560119638783,-0.006611120289409237
2001-08-22,-0.0546059478800863,-0.10690584888225371
2001-08-23,0.009811336120751645,-0.012022747033993472
2001-08-24,0.010087904115507208,-0.03806876772364845
2001-08-27,-0.008586931372174336,-0.06173395263706286
2001-08-28,0.018574085191689717,-0.0499700385448908
2001-08-29,-0.004426449158573526,-0.03361667900519022
2001-08-30,-0.018657258135706293,0.023232330209173264
2001-08-31,0.024187282399197783,-0.0062826871311996635
2001-09-04,-0.009976083195501946,-0.008862749087463605
2001-09-05,0.0007424075087536124,0.025529785014680402
2001-09-06,0.023107543934430368,0.008230491061099875
2001-09-07,0.016184520074626115,0.02429266911803713
2001-09-10,-0.014373281112171154,-0.0441609125308875
2001-09-14,0.0665046104469706,0.06474756407672361
2001-09-17,-0.024684188449097123,-0.07440947595616274
2001-09-18,-0.03929008982297319,-0.06271103470739292
2001-09-19,-0.03602011776559928,-0.056867601209073255
2001-09-20,-0.004877111977161103,0.01651374406121504
2001-09-21,-0.023593211758766112,-0.016038154259673233
2001-09-24,-0.16544509329734325,-0.0962616367660732
2001-09-25,-0.009128350210649158,0.007822718386154875
2001-09-26,0.02579910965780627,-0.05060995266464872
2001-09-27,0.01595781287270532,0.20794668045816933
2001-09-28,0.02989178728747989,-0.004002701801553089
2001-10-01,-0.0064226131863869265,-0.016172865597332286
2001-10-02,-0.021272768928399032,0.026811232883907427
2001-10-03,-0.03164966547636681,0.022668820656033616
2001-10-04,0.02460420460689917,0.0397179799939297
2001-10-05,-0.010662019209796186,-0.08062974947872671
2001-10-08,0.002676244821546796,0.019124435672129236
2001-10-09,0.0013353564901346544,0.05067637723179448
2001-10-10,0.0022217802587574088,0.037802367545123734
2001-10-11,0.03532084847492816,0.020355873754645034
2001-10-12,-0.03665332418564858,-0.04072315679790133
2001-10-15,-0.00937712073914134,-0.021631477733075253
2001-10-16,-0.013095735112917188,0.08616997434198634
2001-10-17,-0.00867389763160178,-0.06948903634017918
2001-10-18,-0.023192134677550272,0.027734272546781836
2001-10-19,0.024108746017776,0.07551483947945652
2001-10-22,-0.003211734560731232,0.04592641240083309
2001-10-23,0.004127506493959223,-0.04592641240083309
2001-10-24,0.021730123435242037,0.10606893966102275
2001-10-25,-0.014434156498046557,-0.014529731363657762
2001-10-26,0.001815661355062383,0.034457306900097615
2001-10-29,0.004524911976609182,0.05158921187815152
2001-10-30,-0.012721606206632735,-0.005951408330611982
2001-10-31,-0.03205851848046483,0.03336726048189967
2001-11-01,-0.038012799929441794,-0.000303883163972559
2001-11-02,-0.010352524604347933,-0.012848159657680944
2001-11-05,-0.007960233295755136,-0.10577110369542937
2001-11-06,-0.005007540765923067,-0.014477955945062007
2001-11-07,0.008497930435589588,-0.003478343987639026
2001-11-08,0.052362902328585634,0.03087729132681502
2001-11-09,0.048407664558700776,-0.011894816841765037
2001-11-12,-0.0455774991562945,-0.06789454277995652
2001-11-13,0.020513564915934146,0.02350498940737628
2001-11-14,-0.0932817966584741,-0.04458172455194689
2001-11-15,-0.12330733004061716,-0.047837700940922254
2001-11-16,0.0326973829288314,0.03315645368021288
2001-11-19,-0.017343168871537685,0.05675797572095774
2001-11-20,0.07760878927937703,0.021620586965857825
2001-11-21,-0.00997124716699726,-0.013768985258463314
2001-11-26,-0.01434279849758503,-0.04248228678612697
2001-11-27,0.04139962467324452,-0.033952771629415415
2001-11-28,-0.013436906898653903,-0.11797490508694282
2001-11-29,-0.03171505089604201,0.1005562965467888
2001-11-30,0.04309650958386125,0.05322421596123404
2001-12-03,0.032889359917666706,-0.02511843841309172
2001-12-04,-0.022144867520006613,-0.027325193974855798
2001-12-05,-0.008175817126135397,-0.0284942222303242
2001-12-06,-0.04997089225701478,0.0292742899188274
2001-12-07,0.026611467928735078,0.0011689153490278801
2001-12-10,-0.035823132535606934,0.06738198319547872
2001-12-11,-0.015912594167797847,0.020180863180704806
2001-12-12,0.015368067691660532,-0.030426059826864284
2001-12-13,-0.013158071505751809,0.013516165547730783
2001-12-14,0.06257052744873667,0.03213411587640666
2001-12-17,-0.003635506562304799,-0.05786134567621821
2001-12-18,0.007257745558281042,-0.010855447392322864
2001-12-19,0.022472785793338973,-0.01555128165048576
2001-12-20,-0.02661357437140071,0.026406729042808674
2001-12-21,0.017481172114806938,0.07493196585936472
2001-12-26,0.08074815382211051,0.005511564913498957
2001-12-27,-0.017548510015084673,-0.13044441956630304
2001-12-28,-0.02372417137300547,0.08223804666842578
2001-12-31,-0.028324859797971,-0.0763844235205936
2002-01-02,0.05729841620320773,-0.04171410025666215
2002-01-03,-0.03093525431266328,-0.08329343642737239
2002-01-04,0.05955557959032439,0.0030817580751345756
2002-01-07,-0.006496602699011631,-0.0013195607231791216
2002-01-08,-0.01076535295908002,0.003953365384713596
2002-01-09,-0.05166486532227819,-0.023509610306322495
2002-01-10,0.009861956567166342,-0.019488486318175142
2002-01-11,-0.034951079484307326,0.008658087200161634
2002-01-14,-0.04097025792841813,0.020656326656467123
2002-01-15,0.0005292526794245611,0.018058138967721307
2002-01-16,-0.0021185923144772054,0.043977274259902215
2002-01-17,-0.04445174418320678,-0.05981560573945911
2002-01-18,-0.002219807488164339,-0.008461441115059316
2002-01-22,0.032789843332115695,-0.05091678021305372
2002-01-23,0.04622667348694662,-0.02381062571361482
2002-01-24,0.012245039639509929,-0.007255221638197869
2002-01-25,0.014098959199254113,0.021609521170815788
2002-01-28,0.002496842146743338,-0.08162747362506508
2002-01-29,-0.024231349886811093,0.04288174508321108
2002-01-30,-0.02169507010735871,0.03159427725587446
2002-01-31,0.017085579008662397,0.028303861587111727
2002-02-01,0.046146607435447067,-0.004662008442114028
2002-02-04,-0.016807126239896834,-0.007034075678021155
2002-02-05,-0.0004986402100428251,-0.026223227348959044
2002-02-06,-0.015075624353603491,0.019139322742934325
2002-02-07,-0.0035505842161242247,0.02342036366214711
2002-02-08,0.028551886421541443,0.009216645991064322
2002-02-11,0.05149079143103453,0.047041154485264955
2002-02-12,-0.02709933830687533,0.006543040294221657
2002-02-13,0.01909364077918581,-0.017544293138656752
2002-02-14,0.0033042133715312735,-0.0314632391079241
2002-02-15,0.013108834306192897,0.007279391511911623
2002-02-19,-0.02974017383207934,0.0822022614306171
2002-02-20,-0.031146132749846022,-0.004184102557331055
2002-02-21,0.039733895332543505,0.016632384384388268
2002-02-22,0.0014241961696689009,0.0041152283093327064
2002-02-25,-0.03180990358114839,-0.050537020779933065
2002-02-26,0.045005226193749165,0.03397351064354309
2002-02-27,-0.003282520758424399,0.016563510136389858
2002-02-28,0.02596341709208701,-0.033405997467865114
2002-03-01,0.023072736583311867,0.010559800200275546
2002-03-04,0.006241633626894969,0.044378605377884975
2002-03-05,0.029343032526700372,-0.007260978922711939
2002-03-06,0.0021556049613734507,0.04357120713925446
2002-03-07,0.023830973439103176,0.06562811478200102
2002-03-08,0.0029393131913363194,0.019766978838271453
2002-03-11,0.01869208562092908,0.07537814709645621
2002-03-12,-0.006191954647083327,0.0
2002-03-13,0.0,-0.061243649260655925
2002-03-14,0.016427458860832002,0.025975503563392698
2002-03-15,-0.002855384218936925,0.04512043288309821
2002-03-18,0.023017358129579887,0.07550755675803075
2002-03-19,0.0,-0.01834912127514634
2002-03-20,-0.014070522552040568,-0.040950640287780955
2002-03-21,0.03578909186450981,0.08915276721146355
2002-03-22,-0.013370240403294226,-0.023810696850553942
2002-03-25,-0.009546602648708631,0.0340521461954398
2002-03-26,0.016254068099973807,-0.0073045925505308305
2002-03-27,0.017154437203698112,-0.03582476328325907
2002-03-28,0.013819747788522407,-0.013772238293250113
2002-04-01,0.023734437391660566,0.0813456693021958
2002-04-02,0.030794226917703105,0.030771695611781055
2002-04-03,-0.005067013968773086,-0.039330940856255624
2002-04-04,-0.032451194281664444,-0.04243503681360236
2002-04-05,-0.017391780338095124,-0.022676723057033003
2002-04-08,0.012507266804297739,0.015174783744514345
2002-04-09,-0.028655256595723443,-0.03650150957926316
2002-04-10,0.012326874181870819,-0.009731641284863255
2002-04-11,-0.043025813203470493,-0.02071789042840775
2002-04-12,-0.06480499590765579,0.008019319586382934
2002-04-15,0.045841295736546266,0.08860753226802986
2002-04-16,0.01214594472996644,-0.03269240128086098
2002-04-17,0.04215710653398122,0.05151984200903477
2002-04-18,0.0065372305696441094,-0.012996526091697252
2002-04-19,0.011811890705502405,0.02582637482116339
2002-04-22,-0.003795085528045706,0.01963595613078631
2002-04-23,0.010966300818858936,-0.0025030814189940806
2002-04-24,-0.006035470830707334,-0.05318580635305791
2002-04-25,0.009039600891823022,-0.03283874009012861
2002-04-26,0.01783769127490585,0.013564590181867613
2002-04-29,0.013535997369503056,0.060976808764493816
2002-04-30,-0.00839266143066182,0.05880029905955945
2002-05-01,-0.020359805154068454,-0.013369234048948216
2002-05-02,-0.01469227364986629,-0.008379532530934602
2002-05-03,0.013944033506232963,0.01374866796301803
2002-05-06,-0.02424358883756287,-0.03820379136663729
2002-05-07,0.020494110360317806,0.023368771190034304
2002-05-08,0.04085199862641196,0.014835020176602888
2002-05-09,-0.0010824023835677887,-0.006715903596439884
2002-05-10,0.006477115054461348,0.010457270185183143
2002-05-13,0.02023863159849763,0.008234844975922717
2002-05-14,0.029439302594940025,0.019647009900367034
2002-05-15,-0.038265484985474,-0.05738730149454237
2002-05-16,-0.008189522334146729,-0.008552993792288535
2002-05-17,0.008189522334146817,-0.012266646759309743
2002-05-20,0.0,-0.021262330969951806
2002-05-21,-0.04348513899432899,-0.027597983554378324
2002-05-22,-0.020580678855429246,0.018675806544622017
2002-05-23,-0.011407011225720451,-0.006089665517416147
2002-05-24,-0.010378738718354824,-0.026825508952521632
2002-05-28,-0.02742039646885459,-0.02022097379381156
2002-05-29,0.021218831936500086,0.04471686696716815
2002-05-30,-0.040465598150302075,-0.06255803199638063
2002-05-31,0.025975470563139466,-0.0015529980157328416
2002-06-03,-0.009512547608702997,0.007741204454540804
2002-06-04,0.007538168101159961,0.026181088508322122
2002-06-05,-0.016338273720223295,-0.020644351138104013
2002-06-06,0.0016058179192321507,-0.023274921394715684
2002-06-07,-0.00805484675390851,0.005947756956988763
2002-06-10,-0.01671801847324488,-0.021770856972647502
2002-06-11,-0.005773186741973286,-0.0009574026581029131
2002-06-12,0.020467353594847686,-0.024237751057118454
2002-06-13,0.03816039684531182,0.04914838708765555
2002-06-14,0.008930420390540983,0.04088429771802989
2002-06-17,0.00846807635881022,0.009521066945581856
2002-06-18,-0.0287733599118497,-0.019435521613977814
2002-06-19,-0.001974379507543072,0.0006036387335059749
2002-06-20,0.01178800080891347,-0.030017509972311156
2002-06-21,0.005842260723067276,0.006508595182583239
2002-06-24,0.02757736318874658,0.06950763079508405
2002-06-25,-0.005682895436199856,-0.006070302536015589
2002-06-26,0.016579148950868754,-0.05085078385246286
2002-06-27,0.0037299700053693937,-0.012895497757770491
2002-06-28,0.0,0.002777296831664129
2002-07-01,-0.0018632814907524051,-0.016467662788497588
2002-07-02,-0.0014930576956409113,-0.01483376801300592
2002-07-03,0.0011199844167837875,-0.0009543570023064865
2002-07-08,-0.027616642809524066,-0.06679017664040666
2002-07-09,0.0007668887577607059,0.017538408158854775
2002-07-10,0.02572976963497945,-0.0433884808685767
2002-07-11,0.0022387869617902668,-0.011942593039112584
2002-07-12,0.023573813517059113,-0.015310957411918706
2002-07-15,-0.01466838275835526,-0.0010770135867191964
2002-07-16,0.024809747839812667,0.02798128310538381
2002-07-17,0.004673715598250921,-0.0077138657335100395
2002-07-18,-0.011181341824114224,0.03527336475391031
2002-07-19,0.009386358829791181,-0.003403675913893405
2002-07-22,-0.04520334266775077,0.004761892907188938
2002-07-23,-0.010962155375074457,-0.01987731245923976
2002-07-24,0.021061379106953396,0.05160481166288391
2002-07-25,-0.003728579228362771,-0.04711507464682633
2002-07-26,-0.008628811231943773,0.011648010408442872
2002-07-29,0.0003766555518052509,0.013531992902664061
2002-07-30,0.030052396110522364,-0.028977666434495147
2002-07-31,-0.012504765588807289,0.021557708567795562
2002-08-01,-0.02056535917522166,-0.038652150458396435
2002-08-02,0.013881327490082203,0.005614061163058605
2002-08-05,-0.009734267373826098,-0.06804359253581443
2002-08-06,0.021954375831530166,0.017081738204862133
2002-08-07,-0.024968693254101386,-0.020834084130747953
2002-08-08,0.006394608062411713,0.0314548782100292
2002-08-09,0.007098872763941571,0.005811869972028206
2002-08-12,0.036553776440938546,0.07128410025889179
2002-08-13,0.001434684895101341,0.0033670034395804167
2002-08-14,0.008920665879807076,-0.02209089626283041
2002-08-15,0.03181529873000288,0.07447606036437805
2002-08-16,0.009248240623754506,0.004455748665134476
2002-08-19,0.01723890006096114,0.04380263347446076
2002-08-20,0.009007582315273079,-0.03841862666558831
2002-08-21,-0.029319735710486742,0.03354353087682203
2002-08-22,-0.01377430934629095,0.0710270977136537
2002-08-23,-0.0038214606496912258,-0.007997790695759626
2002-08-26,0.018962855486219055,0.03660321703413761
2002-08-27,-0.015488203540146189,-0.03775097856190836
2002-08-28,-0.017142269357249662,-0.05761449320462333
2002-08-29,0.020259160281944733,-0.011624513337543413
2002-08-30,0.002072521168021144,0.01405461686295079
2002-09-03,-0.04192964439778767,-0.05103784481983927
2002-09-04,0.01712491119915826,0.019289169839366325
2002-09-05,0.02480473319862943,0.04560849423196063
2002-09-06,0.02150624162983286,-0.02330963759777526
2002-09-09,0.004044458886119721,0.04022145509312162
2002-09-10,0.0,-0.012731477259988135
2002-09-11,0.00134456879172106,-0.03209477634979695
2002-09-12,-0.03139118422773253,0.02401696110534289
2002-09-13,0.032733883597966015,0.040617711456472715
2002-09-16,-0.0047074529004476565,0.011471293552675097
2002-09-17,-0.020085786832417147,0.04787998670750879
2002-09-18,0.01366140175146522,0.028933184142648366
2002-09-19,0.0006782115525783885,0.01805622959196302
2002-09-20,0.011459517103321222,-0.025743489314335236
2002-09-23,0.02873852419160845,0.05689228814836197
2002-09-24,0.0019518995701940662,-0.06115890635584709
2002-09-25,-0.0042338792585975655,-0.06857305567420853
2002-09-26,-0.007534828280714931,0.05349468904048488
2002-09-27,0.004265833096875291,0.09195026997767161
2002-09-30,-0.002294759305976224,0.024203596866981855
2002-10-01,0.011745668960908942,-0.017790150235438007
2002-10-02,-0.01108948593001353,0.022609432241461492
2002-10-03,-0.02423353583756671,-0.110716684324698
2002-10-04,-0.004715380482825183,0.0040198646615590625
2002-10-07,0.0006749426627401385,0.00026739604612106117
2002-10-08,-0.0054127280425322255,0.032099567066695624
2002-10-09,-0.004419492521825419,0.014396134097929496
2002-10-10,-0.013031771192062178,-0.023238823612841183
2002-10-11,0.013712985705731507,0.07980150040324813
2002-10-14,0.02222313107551733,0.03716845571941604
2002-10-15,-0.01037670811481805,-0.013099545121725101
2002-10-16,-0.0084474232959495,-0.004720324991940274
2002-10-17,0.005077063723198339,0.016889810285654533
2002-10-18,-0.0006754629554824779,-0.014055032348414149
2002-10-21,-0.04208973205690583,-0.019533679603737187
2002-10-22,-0.016341361533836595,-0.008940540286144657
2002-10-23,0.009269236673287863,0.03341607842489539
2002-10-24,0.0007094876986072959,-0.030265703400409794
2002-10-25,-0.0416350279109537,-0.025733566058122957
